Datum;Cas;Vysledek;Mod;Nejlepsi shoda;Nejlepsi shoda MN;Uplynuly cas 1;Uplynuly cas 2;Cas celkem;Nazev Pole 1;Pole 1;Nazev Pole 2;Pole 2;Nazev Pole 3;Pole 3;Nazev Pole 4;Pole 4;Nazev Pole 5;Pole 5;Nazev Pole 6;Pole 6;Nazev Pole 7;Pole 7;Nazev Pole 8;Pole 8;LOD Sigma;Mg;Mg +/-;Al;Al +/-;Si;Si +/-;P;P +/-;S;S +/-;Cl;Cl +/-;K;K +/-;Ca;Ca +/-;Ti;Ti +/-;Cr;Cr +/-;Mn;Mn +/-;Fe;Fe +/-;Co;Co +/-;Ni;Ni +/-;Cu;Cu +/-;Zn;Zn +/-;As;As +/-;Se;Se +/-;Rb;Rb +/-;Sr;Sr +/-;Y;Y +/-;Zr;Zr +/-;Mo;Mo +/-;Ag;Ag +/-;Cd;Cd +/-;In;In +/-;Sn;Sn +/-;Sb;Sb +/-;Ba;Ba +/-;W;W +/-;Au;Au +/-;Hg;Hg +/-;Tl;Tl +/-;Pb;Pb +/-;Bi;Bi +/-;Th;Th +/-;U;U +/-;LE;LE +/-;2. nejlepsi shoda;2. nejlepsi shoda MN;3. nejlepsi shoda;;Nazev Pole 9;Pole 9;Nazev Pole 10;Pole 10;Nazev Pole 11;Pole 11;Nazev Pole 12;Pole 12;Nazev Pole 13;Pole 13;Nazev Pole 14;Pole 14;Nazev Pole 15;Pole 15;Nazev Pole 16;Pole 16
14.01.2019;17:04:51;#68-1;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;137;vzorek;5008;;;;;3;<LOD;3,21;5,31;0,12;26,82;0,13;0,1398;0,0124;<LOD;0,0338;<LOD;0,89;1,7855;0,012;4,395;0,0226;0,4424;0,0226;0,0088;0,0025;0,0656;0,0032;2,5011;0,0163;<LOD;0,0765;<LOD;0,0107;0,0039;0,0006;0,0372;0,0009;0,0088;0,0005;<LOD;0,0039;0,0104;0,0002;0,0127;0,0002;<LOD;0,0259;0,0405;0,0004;<LOD;0,0199;<LOD;0,1221;<LOD;0,1457;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,36;<LOD;0,0714;<LOD;0,0194;<LOD;0,0011;<LOD;0,0259;0,0252;0,0006;<LOD;0,0801;0,0034;0,0006;<LOD;0,0408;58,39;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:06:02;#68-2;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;137;vzorek;5008;;;;;3;<LOD;2,24;5,1;0,13;27,46;0,24;0,129;0,0126;<LOD;0,0333;<LOD;0,89;1,7961;0,0176;4,5153;0,0398;0,4613;0,0228;<LOD;0,0219;0,0723;0,0033;2,4723;0,024;<LOD;0,0767;<LOD;0,0106;0,0047;0,0006;0,0357;0,0009;0,0093;0,0005;<LOD;0,0038;0,0106;0,0002;0,0126;0,0002;<LOD;0,0264;0,0388;0,0005;<LOD;0,0198;<LOD;0,1226;<LOD;0,147;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,36;<LOD;0,0695;<LOD;0,0192;<LOD;0,0291;<LOD;0,0275;0,0236;0,0006;<LOD;0,0786;<LOD;0,0867;<LOD;0,0403;57,31;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:07:12;#68-3;Geochem;;0;29,7;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;137;vzorek;5008;;;;;3;<LOD;2,22;5,47;0,13;27,61;0,24;0,1189;0,0125;<LOD;0,0331;<LOD;0,89;1,8084;0,0177;4,5439;0,0398;0,5005;0,024;<LOD;0,0233;0,0638;0,0032;2,5106;0,0242;<LOD;0,0777;<LOD;0,011;0,004;0,0006;0,0362;0,0009;0,0086;0,0005;<LOD;0,0038;0,0107;0,0002;0,0122;0,0002;<LOD;0,0265;0,0398;0,0005;<LOD;0,0199;<LOD;0,1233;<LOD;0,1478;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,38;<LOD;0,071;<LOD;0,0183;<LOD;0,0011;<LOD;0,0275;0,0246;0,0006;<LOD;0,079;<LOD;0,0875;<LOD;0,0401;56,61;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:09:39;#69-1;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;138;vzorek;5009;;;;;3;<LOD;3,22;5,38;0,12;26,52;0,13;0,3617;0,0134;<LOD;0,0337;<LOD;0,9;1,7814;0,0115;3,0583;0,0169;0,4891;0,0218;0,0081;0,0023;0,062;0,0029;2,6656;0,0164;<LOD;0,0759;0,0025;0,0007;0,0054;0,0006;0,0191;0,0006;0,0096;0,0004;<LOD;0,0034;0,0109;0,0002;0,0118;0,0002;<LOD;0,0242;0,0416;0,0004;<LOD;0,0185;<LOD;0,1136;<LOD;0,1361;<LOD;0,0015;0,0205;0,0014;<LOD;0,28;<LOD;0,35;<LOD;0,0607;<LOD;0,0179;<LOD;0,001;<LOD;0,0224;0,0123;0,0004;<LOD;0,0733;<LOD;0,0814;<LOD;0,0376;59,53;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:10:51;#69-2;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;138;vzorek;5009;;;;;3;<LOD;2,08;5,42;0,12;27,22;0,22;0,3738;0,014;<LOD;0,0327;<LOD;0,9;1,7978;0,0167;3,0943;0,0267;0,4819;0,0225;0,0077;0,0024;0,058;0,0029;2,6574;0,024;<LOD;0,0758;0,0039;0,0007;0,005;0,0006;0,0196;0,0007;0,0107;0,0004;<LOD;0,0034;0,0112;0,0002;0,0113;0,0002;<LOD;0,024;0,0412;0,0005;<LOD;0,0186;<LOD;0,1138;<LOD;0,1363;<LOD;0,0015;0,016;0,0013;<LOD;0,28;<LOD;0,35;<LOD;0,0628;<LOD;0,0182;<LOD;0,001;<LOD;0,022;0,0115;0,0004;<LOD;0,0734;<LOD;0,0814;<LOD;0,037;58,09;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:12:05;#69-3;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;138;vzorek;5009;;;;;3;<LOD;2,08;5,6;0,13;27,46;0,22;0,3538;0,0139;<LOD;0,0335;<LOD;0,9;1,813;0,0168;3,1132;0,0268;0,4618;0,0223;<LOD;0,0216;0,0567;0,0029;2,6817;0,0242;<LOD;0,0762;<LOD;0,0096;0,0057;0,0006;0,0208;0,0007;0,0111;0,0004;<LOD;0,0034;0,011;0,0002;0,0116;0,0002;<LOD;0,0245;0,0419;0,0005;<LOD;0,0188;<LOD;0,1152;<LOD;0,1374;<LOD;0,0015;0,0173;0,0014;<LOD;0,29;<LOD;0,35;<LOD;0,0594;<LOD;0,0173;<LOD;0,001;<LOD;0,0226;0,0116;0,0004;<LOD;0,0745;0,0021;0,0006;<LOD;0,0375;57,73;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:15:08;#70-1;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;139;vzorek;5010;;;;;3;<LOD;2,18;5,68;0,13;26,58;0,23;0,116;0,0121;<LOD;0,0319;<LOD;0,88;1,7708;0,017;4,5529;0,0391;0,4516;0,0228;<LOD;0,0228;0,0472;0,0028;2,6504;0,0249;<LOD;0,0779;<LOD;0,0104;0,0039;0,0005;0,0128;0,0006;0,008;0,0003;<LOD;0,0035;0,0111;0,0002;0,0132;0,0002;<LOD;0,0251;0,0415;0,0005;<LOD;0,0197;<LOD;0,1194;<LOD;0,1427;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0604;<LOD;0,0182;<LOD;0,001;<LOD;0,0217;0,0048;0,0003;<LOD;0,0767;0,0023;0,0006;<LOD;0,0396;56,68;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:16:20;#70-2;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;139;vzorek;5010;;;;;3;<LOD;2,19;5,74;0,13;26,73;0,23;0,1297;0,0123;<LOD;0,032;<LOD;0,88;1,8026;0,0173;4,5801;0,0394;0,4699;0,023;<LOD;0,0221;0,0453;0,0028;2,6244;0,0247;<LOD;0,0786;0,0023;0,0007;0,0043;0,0006;0,0122;0,0005;0,0074;0,0003;<LOD;0,0035;0,011;0,0002;0,0132;0,0002;<LOD;0,0252;0,0428;0,0005;<LOD;0,0197;<LOD;0,1205;<LOD;0,144;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,062;<LOD;0,0181;<LOD;0,001;<LOD;0,0218;0,0051;0,0003;<LOD;0,0777;0,0025;0,0006;<LOD;0,0389;56,7;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:17:36;#70-3;Geochem;;0;29,68;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;139;vzorek;5010;;;;;3;<LOD;3,19;5,56;0,12;26,16;0,13;0,1087;0,0119;<LOD;0,0319;<LOD;0,88;1,758;0,0116;4,5344;0,0229;0,4694;0,0224;<LOD;0,022;0,0525;0,0029;2,6027;0,0165;<LOD;0,0783;0,0027;0,0007;0,0043;0,0006;0,0123;0,0005;0,0078;0,0003;<LOD;0,0033;0,0111;0,0002;0,0131;0,0002;<LOD;0,0248;0,0415;0,0004;<LOD;0,0196;<LOD;0,1197;<LOD;0,1443;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,058;<LOD;0,0169;<LOD;0,001;<LOD;0,0216;0,005;0,0003;<LOD;0,0776;0,0031;0,0006;<LOD;0,038;58,65;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:19:57;#71-1;Geochem;;0;29,66;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;140;vzorek;5011;;;;;3;<LOD;2,01;5,49;0,12;28,51;0,22;0,157;0,012;<LOD;0,0311;<LOD;0,84;1,8354;0,0166;3,6726;0,0302;0,4669;0,0217;<LOD;0,021;0,0678;0,0031;2,4766;0,0221;<LOD;0,0718;0,0021;0,0007;0,0043;0,0005;0,0197;0,0006;0,0089;0,0004;<LOD;0,0035;0,0105;0,0002;0,0115;0,0002;<LOD;0,0245;0,0418;0,0005;<LOD;0,0188;<LOD;0,1142;<LOD;0,1366;<LOD;0,0015;0,0045;0,0013;<LOD;0,29;<LOD;0,34;<LOD;0,0611;<LOD;0,0181;<LOD;0,001;<LOD;0,0246;0,0158;0,0005;<LOD;0,0741;<LOD;0,0825;<LOD;0,0379;56,58;0,4;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:21:12;#71-2;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;140;vzorek;5011;;;;;3;<LOD;2,02;5,78;0,13;29,26;0,23;0,151;0,0123;<LOD;0,0305;<LOD;0,84;1,876;0,017;3,7581;0,031;0,4867;0,0227;0,0089;0,0024;0,0798;0,0033;2,5237;0,0226;<LOD;0,0754;0,0027;0,0007;0,005;0,0006;0,0204;0,0007;0,0095;0,0004;<LOD;0,0036;0,0109;0,0002;0,0119;0,0002;<LOD;0,026;0,0436;0,0005;<LOD;0,0194;<LOD;0,1184;<LOD;0,1408;<LOD;0,0016;<LOD;0,23;<LOD;0,29;<LOD;0,36;<LOD;0,0637;<LOD;0,0188;<LOD;0,001;<LOD;0,024;0,0162;0,0005;<LOD;0,0765;0,0022;0,0006;<LOD;0,0393;54,93;0,39;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:22:29;#71-3;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;140;vzorek;5011;;;;;3;<LOD;2,01;5,75;0,12;29,01;0,23;0,1588;0,0122;<LOD;0,0304;<LOD;0,84;1,8531;0,0167;3,6716;0,0302;0,5043;0,0225;0,0072;0,0023;0,0727;0,0032;2,4786;0,0221;<LOD;0,0732;<LOD;0,0101;0,0051;0,0006;0,0209;0,0007;0,0094;0,0004;<LOD;0,0034;0,0109;0,0002;0,0117;0,0002;<LOD;0,0251;0,0426;0,0005;<LOD;0,0191;<LOD;0,1164;<LOD;0,1382;<LOD;0,0015;<LOD;0,22;<LOD;0,29;<LOD;0,35;<LOD;0,0624;<LOD;0,0182;<LOD;0,001;<LOD;0,0232;0,0152;0,0005;<LOD;0,0754;0,0021;0,0006;<LOD;0,0381;55,05;0,39;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:24:51;#72-1;Geochem;;0;29,68;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;141;vzorek;5012;;;;;3;<LOD;3,18;5;0,12;25,64;0,13;0,2759;0,0134;<LOD;0,0325;<LOD;0,86;1,7327;0,0115;4,9196;0,0245;0,4637;0,0227;<LOD;0,0219;0,058;0,003;2,4895;0,0161;<LOD;0,076;<LOD;0,0107;0,0044;0,0006;0,0156;0,0006;0,0094;0,0004;<LOD;0,0034;0,0107;0,0002;0,0144;0,0002;<LOD;0,0255;0,0444;0,0004;<LOD;0,0198;<LOD;0,1201;<LOD;0,144;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0642;<LOD;0,0179;<LOD;0,001;<LOD;0,0226;0,0093;0,0004;<LOD;0,0773;0,0019;0,0006;<LOD;0,0388;59,3;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:26:03;#72-2;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;141;vzorek;5012;;;;;3;<LOD;2,2;5,33;0,13;26,2;0,23;0,287;0,0139;<LOD;0,0317;<LOD;0,87;1,7396;0,0169;4,9655;0,0428;0,4765;0,0232;0,0079;0,0025;0,0601;0,0031;2,4845;0,0237;<LOD;0,0771;<LOD;0,0105;0,0029;0,0005;0,0153;0,0006;0,0102;0,0004;<LOD;0,0037;0,0103;0,0002;0,0145;0,0002;<LOD;0,0254;0,0437;0,0005;<LOD;0,0199;<LOD;0,1203;<LOD;0,1439;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0655;<LOD;0,0188;<LOD;0,001;<LOD;0,0224;0,0082;0,0004;<LOD;0,0789;0,003;0,0006;<LOD;0,0398;57,05;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:27:19;#72-3;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;141;vzorek;5012;;;;;3;<LOD;2,21;5,27;0,13;26,45;0,23;0,2946;0,014;<LOD;0,032;<LOD;0,87;1,7479;0,017;4,9948;0,0431;0,4599;0,0229;0,0076;0,0025;0,059;0,0031;2,5049;0,0239;<LOD;0,0771;0,0021;0,0007;0,0042;0,0006;0,015;0,0006;0,0101;0,0004;<LOD;0,0035;0,0108;0,0002;0,0144;0,0002;<LOD;0,0258;0,0445;0,0005;<LOD;0,0199;<LOD;0,1207;<LOD;0,1442;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0639;<LOD;0,0186;<LOD;0,001;<LOD;0,0225;0,0095;0,0004;<LOD;0,0788;0,0031;0,0006;<LOD;0,0398;56,9;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:29:41;#73-1;Geochem;;0;29,67;29,85;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;142;vzorek;5013;;;;;3;<LOD;2,09;5,5;0,12;26,61;0,22;0,1085;0,0119;<LOD;0,0295;<LOD;0,83;1,7335;0,0162;5,1446;0,0422;0,4702;0,0225;<LOD;0,0218;0,0612;0,003;2,5084;0,023;<LOD;0,0751;<LOD;0,0103;0,0042;0,0006;0,0107;0,0005;0,007;0,0003;<LOD;0,0034;0,0106;0,0002;0,0143;0,0002;<LOD;0,0245;0,0389;0,0004;<LOD;0,019;<LOD;0,1181;<LOD;0,1411;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0603;<LOD;0,0173;<LOD;0,001;<LOD;0,0227;0,008;0,0004;<LOD;0,0768;0,0027;0,0006;<LOD;0,0383;56,91;0,42;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:30:54;#73-2;Geochem;;0;29,67;29,85;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;142;vzorek;5013;;;;;3;<LOD;2,09;5,52;0,12;26,74;0,22;0,1187;0,0121;<LOD;0,0299;<LOD;0,83;1,7328;0,0162;5,1624;0,0423;0,4711;0,0225;<LOD;0,0221;0,0587;0,003;2,4815;0,0228;<LOD;0,0743;<LOD;0,01;0,0042;0,0006;0,0106;0,0005;0,0072;0,0003;<LOD;0,0033;0,0109;0,0002;0,0135;0,0002;<LOD;0,0247;0,0387;0,0004;<LOD;0,0191;<LOD;0,1183;<LOD;0,1408;<LOD;0,0016;<LOD;0,23;<LOD;0,29;<LOD;0,35;<LOD;0,0584;<LOD;0,0162;<LOD;0,001;<LOD;0,0219;0,0083;0,0004;<LOD;0,0765;0,0026;0,0006;<LOD;0,039;56,7;0,41;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:32:06;#73-3;Geochem;;0;29,65;29,85;59,51;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;142;vzorek;5013;;;;;3;<LOD;2,1;5,61;0,13;27,13;0,22;0,1043;0,0121;<LOD;0,0292;<LOD;0,83;1,7595;0,0165;5,2347;0,0432;0,4891;0,023;<LOD;0,0219;0,0651;0,0031;2,5019;0,0231;<LOD;0,0748;0,0026;0,0007;0,0043;0,0006;0,0106;0,0005;0,0067;0,0003;<LOD;0,0032;0,0107;0,0002;0,014;0,0002;<LOD;0,0248;0,0389;0,0004;<LOD;0,0193;<LOD;0,1189;<LOD;0,1419;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0583;<LOD;0,0167;<LOD;0,001;<LOD;0,0216;0,0087;0,0004;<LOD;0,0765;0,002;0,0006;<LOD;0,0385;55,46;0,41;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:34:32;#74-1;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;143;vzorek;5014;;;;;3;<LOD;3,37;5,01;0,12;26,05;0,13;0,1072;0,0118;<LOD;0,0338;<LOD;0,91;1,7195;0,0117;4,0202;0,0212;0,4903;0,023;<LOD;0,0228;0,072;0,0032;2,5358;0,0164;<LOD;0,0763;0,0022;0,0007;0,004;0,0006;0,0172;0,0006;0,0067;0,0003;<LOD;0,0033;0,0107;0,0002;0,0134;0,0002;<LOD;0,0256;0,0426;0,0004;<LOD;0,0197;<LOD;0,1202;<LOD;0,1441;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,37;<LOD;0,0618;<LOD;0,0171;<LOD;0,001;<LOD;0,0226;0,0087;0,0004;<LOD;0,0779;0,0022;0,0006;<LOD;0,0396;59,9;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:35:48;#74-2;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;143;vzorek;5014;;;;;3;<LOD;3,36;5,37;0,12;26,05;0,13;0,088;0,0117;<LOD;0,0337;<LOD;0,92;1,7396;0,0118;4,0508;0,0214;0,5086;0,0234;<LOD;0,0226;0,0628;0,0031;2,5732;0,0166;<LOD;0,0775;0,0025;0,0007;0,0038;0,0006;0,0181;0,0006;0,007;0,0003;<LOD;0,0035;0,0107;0,0002;0,0134;0,0002;<LOD;0,0258;0,0427;0,0004;<LOD;0,0198;<LOD;0,1212;<LOD;0,1455;<LOD;0,0016;<LOD;0,24;<LOD;0,31;<LOD;0,37;<LOD;0,0624;<LOD;0,0175;<LOD;0,001;<LOD;0,0227;0,0085;0,0004;<LOD;0,0792;0,0032;0,0006;<LOD;0,0402;59,45;0,19;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:37:02;#74-3;Geochem;;0;29,69;29,87;59,56;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;143;vzorek;5014;;;;;3;<LOD;2,23;5,66;0,13;26,67;0,23;0,1114;0,0121;<LOD;0,0334;<LOD;0,92;1,7587;0,0173;4,0657;0,036;0,4573;0,0232;0,011;0,0026;0,061;0,0031;2,5591;0,0246;<LOD;0,0768;0,003;0,0007;0,0042;0,0006;0,0167;0,0006;0,0072;0,0004;<LOD;0,0035;0,0106;0,0002;0,0133;0,0002;<LOD;0,0254;0,0416;0,0005;<LOD;0,0197;<LOD;0,1205;<LOD;0,144;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,37;<LOD;0,0619;<LOD;0,0172;<LOD;0,001;<LOD;0,0204;0,008;0,0004;<LOD;0,0776;0,0019;0,0006;<LOD;0,0383;57,4;0,44;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:39:27;#75-1;Geochem;;0;29,66;29,86;59,52;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;144;vzorek;5015;;;;;3;<LOD;3,09;5,45;0,12;26,49;0,13;0,1668;0,0119;<LOD;0,0315;<LOD;0,86;1,7198;0,0112;3,9235;0,02;0,4966;0,0221;<LOD;0,0215;0,0576;0,0029;2,5486;0,0158;<LOD;0,0738;0,0047;0,0007;0,004;0,0005;0,0172;0,0006;0,0075;0,0003;<LOD;0,0033;0,0107;0,0002;0,0139;0,0002;<LOD;0,0247;0,0438;0,0004;<LOD;0,019;<LOD;0,1166;<LOD;0,139;<LOD;0,0016;<LOD;0,22;<LOD;0,29;<LOD;0,35;<LOD;0,0604;<LOD;0,0173;<LOD;0,001;<LOD;0,0204;0,0057;0,0003;<LOD;0,0747;0,0019;0,0006;<LOD;0,0378;59,04;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:40:43;#75-2;Geochem;;0;29,67;29,86;59,52;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;144;vzorek;5015;;;;;3;<LOD;3,08;5,46;0,12;26,64;0,13;0,1748;0,012;<LOD;0,031;<LOD;0,86;1,7102;0,0112;3,9657;0,0202;0,4606;0,0219;<LOD;0,0215;0,0632;0,003;2,5813;0,016;<LOD;0,075;0,0029;0,0007;0,0043;0,0005;0,0169;0,0006;0,0071;0,0003;<LOD;0,0033;0,0112;0,0002;0,0136;0,0002;<LOD;0,0244;0,0441;0,0004;<LOD;0,0192;<LOD;0,1175;<LOD;0,1398;<LOD;0,0016;<LOD;0,23;<LOD;0,29;<LOD;0,35;<LOD;0,0593;<LOD;0,0169;<LOD;0,001;<LOD;0,0208;0,0061;0,0003;<LOD;0,0747;0,0019;0,0006;<LOD;0,0394;58,84;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:41:57;#75-3;Geochem;;0;29,67;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;144;vzorek;5015;;;;;3;<LOD;3,11;5,48;0,12;26,75;0,13;0,1501;0,0119;<LOD;0,0315;<LOD;0,86;1,7382;0,0114;3,9809;0,0203;0,47;0,0217;0,0075;0,0023;0,0578;0,0029;2,6145;0,0162;<LOD;0,0764;0,0029;0,0007;0,0045;0,0006;0,0162;0,0006;0,007;0,0003;0,0003;0,0001;0,011;0,0002;0,0141;0,0002;<LOD;0,0249;0,0448;0,0004;<LOD;0,0192;<LOD;0,1181;<LOD;0,1407;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0586;<LOD;0,0168;<LOD;0,001;<LOD;0,021;0,0061;0,0003;<LOD;0,0757;0,0019;0,0006;<LOD;0,0384;58,65;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:44:21;#76-1;Geochem;;0;29,68;29,86;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;145;vzorek;5016;;;;;3;<LOD;3,25;5,47;0,12;26,01;0,13;0,1082;0,0117;<LOD;0,0326;<LOD;0,89;1,6566;0,0112;4,2505;0,0217;0,4572;0,0222;<LOD;0,022;0,0508;0,0028;2,5633;0,0162;<LOD;0,0767;<LOD;0,0105;0,0042;0,0006;0,0128;0,0005;0,0063;0,0003;<LOD;0,0033;0,0108;0,0002;0,0138;0,0002;<LOD;0,0252;0,0437;0,0004;<LOD;0,0195;<LOD;0,1186;<LOD;0,1418;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0594;<LOD;0,0168;<LOD;0,001;<LOD;0,0216;0,0058;0,0003;<LOD;0,0761;0,0018;0,0006;<LOD;0,0399;59,34;0,18;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:45:34;#76-2;Geochem;;0;29,68;29,86;59,54;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;145;vzorek;5016;;;;;3;<LOD;2,14;5,52;0,13;26,88;0,22;0,0859;0,0117;<LOD;0,0315;<LOD;0,88;1,6907;0,0162;4,3889;0,0373;0,465;0,0227;<LOD;0,0218;0,0558;0,003;2,5577;0,0238;<LOD;0,076;0,0023;0,0007;0,0047;0,0006;0,0122;0,0005;0,0062;0,0003;<LOD;0,0035;0,011;0,0002;0,0139;0,0002;<LOD;0,025;0,0437;0,0005;<LOD;0,0195;<LOD;0,1192;<LOD;0,1418;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0608;<LOD;0,0169;<LOD;0,001;<LOD;0,0208;0,0055;0,0003;<LOD;0,076;<LOD;0,0851;<LOD;0,0395;57,72;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:46:50;#76-3;Geochem;;0;29,69;29,86;59,55;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;145;vzorek;5016;;;;;3;<LOD;2,17;5,55;0,13;27,05;0,23;0,0891;0,0119;<LOD;0,0319;<LOD;0,88;1,7156;0,0166;4,3582;0,0374;0,4396;0,0222;0,0083;0,0024;0,0528;0,0029;2,5808;0,0242;<LOD;0,0766;<LOD;0,0103;0,0046;0,0006;0,013;0,0006;0,0064;0,0003;<LOD;0,0033;0,0103;0,0002;0,014;0,0002;<LOD;0,0254;0,0435;0,0005;<LOD;0,0196;<LOD;0,1189;<LOD;0,1427;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,35;<LOD;0,0594;<LOD;0,0176;<LOD;0,0258;<LOD;0,0216;0,0055;0,0003;<LOD;0,077;0,0021;0,0006;<LOD;0,0388;57;0,43;;0;;;;;;;;;;;;;;;;;;
14.01.2019;17:49:15;#77-1;Geochem;;0;29,67;29,85;59,53;research;kh_sedlec;segment;3;vrstva;373;hrob;359;excel.id;146;vzorek;5017;;;;;3;<LOD;2,04;5,49;0,12;27,88;0,22;0,1062;0,0119;<LOD;0,03;<LOD;0,82;1,7821;0,0164;4,8621;0,0394;0,4851;0,0228;<LOD;0,0217;0,0636;0,0031;2,5028;0,0226;<LOD;0,0747;0,0035;0,0007;0,0034;0,0005;0,019;0,0006;0,0066;0,0003;0,0003;0,0001;0,0104;0,0002;0,0137;0,0002;<LOD;0,0256;0,0436;0,0005;<LOD;0,0196;<LOD;0,1188;<LOD;0,1415;<LOD;0,0016;<LOD;0,23;<LOD;0,3;<LOD;0,36;<LOD;0,0598;<LOD;0,017;<LOD;0,001;<LOD;0,0222;0,0089;0,0004;<LOD;0,0772;0,0026;0,0006;<LOD;0,0399;55,99;0,4;;0;;;;;;;;;;;;;;;;;;
